,ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
18326,18913,1,1,20,11,8.0,2,0,0,0.5,4,2,0,3,1,2,0,0,0,1,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1,2,5,2,2,0.0,0.0,0,1
18327,18914,1,1,25,8,7.0,2,3,3,1.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18328,18915,1,0,30,24,4.0,0,0,0,0.5,10,6,0,5,1,5,0,0,3,4,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1.0,3.0,0,1
18329,18916,1,1,20,9,8.0,2,0,0,1.5,4,5,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,3,0,0.109725686,0.60723192,0,1
18330,18917,1,0,20,15,9.0,1,0,0,0.5,3,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4,6,0,1,0.338235294,1.464906417,0,0
18331,18918,1,1,45,23,1.0,0,1,1,3.5,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.025983146,0,0
18332,18919,1,1,25,10,9.0,1,0,0,2.5,2,3,0,2,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,10,1,0,0.0,0.0,0,1
18333,18920,1,0,25,12,8.0,1,1,1,3.5,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,6,3,0,0.069767442,0.772198732,0,1
18334,18921,0,0,30,15,7.0,0,2,2,0.5,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,1.0,2.584316038,0,0
18335,18922,1,1,25,20,4.0,0,2,2,0.5,5,5,1,0,4,1,0,0,1,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1
18336,18923,1,0,25,3,10.0,1,1,1,1.5,6,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0.429416737,0.308748943,0,0
18337,18924,1,1,20,9,10.0,1,0,0,0.5,5,1,0,2,1,2,0,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0,1
18338,18925,1,1,20,6,5.0,0,0,0,0.5,4,4,0,1,3,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1
18339,18926,1,0,35,20,5.0,1,2,2,0.5,3,2,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,3.0,0,1
18340,18927,1,1,30,3,7.0,2,2,2,2.5,3,1,0,1,2,2,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1.0,1.70877193,0,1
18341,18928,1,0,35,4,9.0,1,1,1,2.5,5,2,2,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,1.0,2.0,0,0
18342,18929,1,1,25,6,10.0,0,2,2,3.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,2,0,0.549692172,0.642480211,0,0
18343,18930,1,0,30,25,9.0,1,0,0,1.5,4,1,0,2,1,3,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,4,3,1,0,0.0,0.0,0,0
18344,18931,1,0,25,13,6.0,1,1,1,1.5,2,3,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4,10,0,0,0.93908046,0.839655172,0,1
18345,18932,1,1,25,10,5.0,0,0,0,0.5,6,4,1,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.626702997,1.990463215,0,1
18346,18933,1,0,30,17,6.0,2,3,3,2.5,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0.685897436,1.0,0,0
18347,18934,0,0,20,15,9.0,1,1,1,0.5,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18348,18935,1,0,20,17,9.0,1,0,0,0.5,6,2,0,1,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,10,2,3,0.287804878,1.0,1,1
18349,18936,1,0,55,3,1.0,0,0,0,3.5,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1,0
18350,18937,1,0,25,16,5.0,1,2,2,0.5,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,2,0.0,0.0,0,0
18351,18938,1,1,25,11,10.0,1,1,1,3.5,2,4,1,2,1,2,0,0,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0.0,0.0,0,1
18352,18939,1,1,20,19,10.0,1,1,1,1.5,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0,1
18353,18940,0,0,30,16,7.0,2,0,0,0.5,10,6,3,5,4,4,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.67114094,0.817114094,0,1
18354,18942,1,0,20,19,6.0,2,2,2,0.5,3,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
18355,18943,1,1,25,7,7.0,0,0,0,0.5,3,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0
18356,18944,0,0,45,11,6.0,2,0,0,1.5,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.161725067,0.328167116,1,1
18357,18945,1,1,30,17,8.0,2,1,1,1.5,10,6,3,1,3,5,1,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,3,3,0.0,0.0,0,1
18358,18946,1,1,25,25,10.0,1,1,1,2.5,2,5,2,1,0,2,0,0,1,2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0,1
18359,18947,1,0,25,3,7.0,0,2,2,0.5,1,6,0,3,0,0,0,0,1,3,0,2,0,0,0,0,0,1,1,1,0,0,0,1,1,4,1,1,3,0.274015748,0.57519685,0,1
18360,18948,1,1,30,6,6.0,0,3,3,0.5,7,3,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0.0,0.0,0,1
18361,18949,1,1,20,14,6.0,2,0,0,0.5,4,1,1,3,0,3,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,3,0.708333333,1.049568966,1,1
18362,18950,1,0,30,1,5.0,0,3,3,1.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.818302387,0.484416446,1,0
18363,18951,1,0,35,7,10.0,1,3,3,1.5,9,3,2,3,5,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0.039473684,0.436901914,1,1
18364,18952,1,0,35,16,1.0,0,3,3,3.5,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468637993,0.490927419,0,1
18365,18954,1,0,20,2,7.0,2,0,0,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,10,0,0,0.508474576,1.0,0,1
18366,18955,1,1,20,16,10.0,1,0,0,1.5,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.480961924,1.097945892,0,1
18367,18956,1,0,35,2,5.0,0,2,2,0.5,3,6,3,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0.243902439,0.809866962,0,0
18368,18957,1,1,25,14,6.0,1,0,0,2.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,0,0,0.658227848,1.541139241,0,0
18369,18958,0,0,20,20,5.0,0,1,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1.0,0.984501348,0,0
18370,18959,1,0,20,14,10.0,1,0,0,1.5,7,6,3,5,1,4,0,0,1,3,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,3,0.613636364,2.0,0,1
18371,18960,1,1,20,20,7.0,2,1,1,0.5,2,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18372,18961,0,1,25,7,9.0,1,0,0,2.5,5,3,0,4,0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0.0,0.0,0,0
18373,18962,1,1,30,3,1.0,0,3,3,1.5,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.663888889,1.0,0,0
18374,18963,1,1,20,4,6.0,2,0,0,1.5,4,2,1,3,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,3,0,0.0,0.0,0,1
18375,18964,1,0,25,13,6.0,1,3,3,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0.98102981,0.494918699,0,1
18376,18965,1,0,25,16,7.0,2,3,3,0.5,5,5,1,3,0,4,0,0,0,3,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,10,3,1,0.696897375,0.871718377,0,1
18377,18966,1,1,25,6,7.0,2,0,0,0.5,4,2,0,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2.0,0,1
18378,18967,1,0,35,7,4.0,0,1,1,3.5,1,6,1,1,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.635217391,0,0
18379,18968,1,1,35,3,7.0,1,3,3,2.5,10,6,3,4,3,5,0,0,3,4,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18380,18969,1,0,25,22,9.0,1,2,2,1.5,3,4,0,2,1,2,0,1,0,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1
18381,18970,1,1,20,17,7.0,2,1,1,0.5,5,3,2,2,0,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0.0,0.0,0,1
18382,18971,1,1,35,23,8.0,2,0,0,2.5,4,3,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.818481848,2.0,0,1
18383,18972,1,1,20,4,6.0,2,1,1,2.5,2,3,0,3,1,1,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,4,7,0,0,0.0,0.0,1,0
18384,18973,1,1,20,4,10.0,1,0,0,2.5,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,10,3,0,1.0,1.660227273,0,0
18385,18974,1,1,20,4,10.0,1,0,0,1.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,6,2,1,0.0,0.0,0,1
18386,18975,1,1,25,5,6.082216088328075,0,2,2,2.5,0,5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,6,0,0,0.0,0.0,0,0
18387,18976,1,1,25,19,6.0,2,3,3,0.5,2,1,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0,0,0
18388,18977,1,1,30,8,6.0,1,3,3,3.5,2,6,3,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,4,3,3,2,1.0,2.036710037,1,1
18389,18979,1,0,30,4,6.0,2,3,3,1.5,3,1,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
18390,18980,1,0,35,8,5.0,0,3,3,3.5,5,6,0,1,5,5,0,1,2,4,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0.662251656,0.151179636,0,0
18391,18982,1,1,20,4,10.0,1,0,0,0.5,5,1,2,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,2,1.0,2.0,0,1
18392,18983,1,1,20,14,9.0,1,1,1,1.5,3,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,4,1,0,1,0.919344262,0.239508197,1,0
18393,18984,1,1,35,2,1.0,0,3,3,3.5,3,1,1,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,4,4,3,0,0.8507109,0.865521327,0,0
18394,18985,1,0,35,11,5.0,0,0,0,0.5,9,3,1,4,0,5,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0
18395,18986,1,1,30,14,6.0,2,3,3,1.5,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0.123020706,0.444884287,0,1
18396,18988,1,1,20,3,9.0,1,3,3,1.5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.294117647,0.429705882,0,1
18397,18989,1,1,45,1,6.0,2,0,0,0.5,3,6,0,4,0,2,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.960784314,1.0,0,1
18398,18990,1,0,25,3,7.0,2,3,3,1.5,2,2,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.97027027,1.64527027,0,0
18399,18991,1,0,20,14,9.0,0,0,0,2.5,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.172606569,0.51048218,0,1
18400,18992,1,1,25,25,7.0,2,0,0,0.5,4,6,1,1,2,5,0,1,1,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.732142857,1.0,0,1
18401,18993,1,1,25,18,6.0,1,0,0,2.5,3,3,0,2,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18402,18994,1,1,25,7,10.0,1,3,3,3.5,3,1,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,1
18403,18996,1,1,40,1,8.0,1,2,2,2.5,9,2,0,2,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,4,0,0,2,0.135755258,0.698374761,0,1
18404,18997,1,1,25,9,7.0,1,0,0,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.365420561,0,0
18405,18998,0,1,25,23,9.0,0,2,2,0.5,4,4,1,3,0,2,1,1,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0,1
18406,18999,1,1,20,2,7.0,2,0,0,0.5,6,3,2,1,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0.735294118,1.0,0,1
18407,19000,1,0,25,18,7.0,2,2,2,1.5,4,6,0,2,3,5,0,0,2,3,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
18408,19001,0,1,35,24,6.0,2,0,0,0.5,4,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0.0,0.0,0,0
18409,19002,0,0,30,21,5.0,0,3,3,0.5,6,6,0,3,1,5,0,0,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,3,1,0.431034483,1.574353448,0,1
18410,19003,1,1,25,5,5.0,0,0,0,0.5,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0,0
18411,19004,1,0,55,22,4.0,0,2,2,1.5,10,4,0,5,2,5,0,1,3,2,0,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0.0,0.0,0,1
18412,19005,1,0,35,16,4.0,1,2,2,3.5,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,1,0.548165138,0.837729358,0,0
18413,19006,1,0,25,25,5.0,1,3,3,2.5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,1.0,1.932539683,0,1
18414,19007,1,1,20,20,9.0,1,0,0,0.5,5,4,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,1
18415,19008,1,1,20,25,7.0,2,0,0,3.5,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,9,3,0,0.506578947,2.0,0,1
18416,19009,1,1,25,23,9.0,1,0,0,0.5,6,6,1,4,2,2,0,0,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,4,7,0,2,1.0,2.64673913,0,0
18417,19010,1,1,20,8,9.0,1,1,1,2.5,1,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,10,3,0,1.0,3.0,0,0
18418,19011,1,1,40,20,5.0,0,2,2,2.5,1,2,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.264285714,1.0,0,1
18419,19012,1,0,30,12,5.0,0,1,1,0.5,4,4,0,0,4,3,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,1,0.621935484,0.942580645,0,1
18420,19013,0,0,35,8,6.0,1,2,2,1.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,0,1.0,1.0,0,0
18421,19014,1,1,25,1,5.0,0,2,2,0.5,7,6,0,1,3,5,0,0,3,3,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1
18422,19015,1,0,30,18,7.0,0,2,2,1.5,7,1,1,1,1,5,0,0,2,2,1,3,1,0,0,0,1,0,1,1,0,0,0,0,1,1,7,0,0,0.0,0.0,1,1
18423,19016,1,1,20,11,8.0,2,3,3,2.5,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0.0,0.0,0,1
18424,19017,1,1,25,16,6.0,2,1,1,0.5,5,3,0,1,4,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18425,19018,1,1,25,4,7.0,2,0,0,1.5,7,2,1,4,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1
18426,19019,1,1,30,15,5.0,0,3,3,0.5,3,2,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0
18427,19020,1,1,55,21,1.0,1,3,3,2.5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0,0
18428,19021,0,1,55,23,2.0,0,0,0,2.5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.987593052,1.812655087,1,0
18429,19022,1,0,55,7,2.0,1,3,3,3.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0,0.0,0,0
18430,19023,1,0,45,17,3.0,0,0,0,2.5,4,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.823468863,0.375965003,0,0
18431,19024,1,1,35,6,5.0,0,2,2,2.5,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.112436548,0,0
18432,19025,1,1,25,14,8.0,0,2,2,1.5,5,4,1,5,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.76119403,1.362873134,0,0
18433,19026,1,1,25,22,9.0,1,0,0,0.5,5,5,2,1,3,2,0,0,2,2,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,1,7,0,0,0.164,2.0,0,1
18434,19027,1,0,40,23,5.0,0,0,0,3.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,0.0,0.0,0,1
18435,19028,1,0,25,13,7.0,2,2,2,0.5,7,2,2,0,3,3,1,0,1,2,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,5,0,0,0.959619952,0.867577197,0,1
18436,19029,0,1,25,19,7.0,1,0,0,2.5,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,0.0,0.0,0,1
18437,19030,1,0,45,24,4.0,0,0,0,2.5,5,1,0,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0.945489942,0.474042829,0,0
18438,19031,1,1,20,8,7.0,2,2,2,2.5,3,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
18439,19032,1,1,25,3,8.0,2,0,0,2.5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.145952836,0.232791587,0,1
18440,19033,0,1,40,2,4.0,0,3,3,0.5,3,6,1,4,1,3,1,0,1,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,0,0.0,0.0,0,1
18441,19034,1,1,30,21,7.0,2,3,3,1.5,5,6,1,2,2,5,1,1,1,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.131795717,0.300864909,0,1
18442,19035,1,1,20,5,7.0,1,0,0,2.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,0,0,0.0,0.0,0,1
18443,19036,1,1,20,1,7.0,2,0,0,2.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,3,0.099236641,1.0,0,1
18444,19037,0,0,35,8,4.0,0,0,0,0.5,3,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.988764045,1.0,0,0
18445,19038,1,0,20,14,6.0,1,2,2,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0,1
18446,19039,1,0,45,8,2.0,1,2,2,1.5,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0.0,1,0
18447,19040,1,1,55,2,4.0,0,3,3,0.5,6,6,0,5,1,5,0,0,2,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0,0
18448,19041,1,0,30,24,6.0,2,3,3,1.5,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,2,0.706235012,0.875899281,0,0
18449,19042,1,1,20,19,6.0,2,0,0,1.5,2,0,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,2,1,0.0,0.0,0,1
18450,19043,1,0,20,18,7.0,1,3,3,2.5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,1,0,0.275154004,0.25,1,0
18451,19044,1,0,30,21,7.0,2,1,1,0.5,6,6,2,3,4,4,1,0,2,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,1.0,2.0,0,1
18452,19045,1,1,25,7,9.0,0,3,3,1.5,8,6,1,1,4,5,1,0,0,4,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.081344902,0.396149675,0,1
18453,19046,1,1,25,17,7.0,1,1,1,3.5,3,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0.0,0.0,0,1
18454,19047,0,0,40,22,4.0,0,2,2,1.5,7,5,0,5,1,4,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
18455,19048,0,1,20,2,6.0,2,2,2,0.5,5,4,1,3,0,5,0,0,0,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0.0,0.0,0,1
18456,19049,1,1,25,12,7.0,0,0,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0.887417219,2.0,1,0
18457,19050,1,0,45,12,7.0,2,0,0,2.5,4,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,1,0.809917355,1.0,0,1
18458,19051,1,1,20,3,6.0,2,1,1,1.5,2,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,3,0.794811321,3.445754717,0,0
18459,19052,1,1,30,5,8.0,1,1,1,1.5,4,2,1,0,1,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.756388416,0.622231687,0,0
